,Unnamed: 0,user,date,text,location,coordinates
52,52,JetSkiGirlRN,Tue Jun 18 22:55:40 +0000 2019,@Bitch_NextDoor1 Completely understandable! Been there myself. Had to rent a car &amp; drive from Chicago to Toledo at… https://t.co/561AwZjzOq,,
53,53,Dde77,Tue Jun 18 22:38:46 +0000 2019,"@MimiHers 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she pos… https://t.co/wATtekFRxU",Riyadh,
54,54,JoshBaer85,Tue Jun 18 22:36:50 +0000 2019,"@united Homosexual Airlines is apparently your new name. Just do your business and stop trying to be all ""woke"".","Minnesota, USA",
55,55,Dde77,Tue Jun 18 22:31:37 +0000 2019,@thesvdeqmohd @breakthelaw79 1-she post a fake news says Saudi and United Emirates are the reason of what happened… https://t.co/OWH2qHXCMg,Riyadh,
56,56,svbizjournal,Tue Jun 18 22:30:59 +0000 2019,The largest of United's five Polaris lounges gets a big vote of approval from Skytrax and its millions of airline c… https://t.co/mPT9zkyrNJ,Silicon Valley,
57,57,BenjaminLynn14,Tue Jun 18 22:30:08 +0000 2019,"Ants march out of carry-on, ground United Airlines flight at Newark #lifestyle #lifeofapatch #LifeisStrange… https://t.co/gJkwV2AqE3","Oregon, USA",
58,58,srarh,Tue Jun 18 22:28:49 +0000 2019,"RT @Eextro: @chupaabarbie @H_jjooyy 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she p…",المملكة العربية السعودية,
59,59,globaldenis,Tue Jun 18 22:27:53 +0000 2019,@KPRC2 @united @AmericanAir That you United and America Airlines for sticking it to the little guy,United States,
60,60,4Everanimalz1,Tue Jun 18 22:27:09 +0000 2019,RT @UnitedPilots: A United pilot paid for a stranded college student's flight: 'There are no words' https://t.co/V0oGuLJXkL via @usatoday,"Calgary, Alberta",
61,61,RealDavidBirch,Tue Jun 18 22:22:34 +0000 2019,RT @UnitedPilots: A United pilot paid for a stranded college student's flight: 'There are no words' https://t.co/V0oGuLJXkL via @usatoday,"Newark, NJ",
62,62,AnthonyBaker,Tue Jun 18 22:18:12 +0000 2019,"RT @AdamRackis: lol ""sit with your family"" is now something you pay extra for with United Airlines. https://t.co/9zwtDHJmeM",Greater Seattle Area,
63,63,C4RT3S1AN,Tue Jun 18 22:17:33 +0000 2019,"RT @C4RT3S1AN: Delta Airlines Says Terminal F In The Atlanta Airport Is Now The First Fully Biometric Terminal In The United States, Detroi…","Seattle, WA",
64,64,nora12186505,Tue Jun 18 22:17:16 +0000 2019,"RT @Dde77: @CreativeCs81 @enews 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post…",,
65,65,LILicuRN,Tue Jun 18 22:15:42 +0000 2019,"@united  BOYCOTT UNITED AIRLINES! I have been sitting in DIA for 33 hours waiting to fly home. @united , I will not… https://t.co/wpVP6XAQkS","Charlotte, NC",
66,66,Latif_A_M,Tue Jun 18 22:13:43 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",804 💔,
67,67,C4RT3S1AN,Tue Jun 18 22:13:32 +0000 2019,Delta Airlines Says Terminal F In The Atlanta Airport Is Now The First Fully Biometric Terminal In The United State… https://t.co/QUwZViMlgd,"Seattle, WA",
68,68,Dde77,Tue Jun 18 22:12:42 +0000 2019,@CreativeCs81 @enews 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan… https://t.co/HjSB5dpEUa,Riyadh,
69,69,Dde77,Tue Jun 18 22:11:01 +0000 2019,@pamelammars @enews 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.… https://t.co/P1eC3gubs5,Riyadh,
70,70,iiMa___10,Tue Jun 18 22:10:18 +0000 2019,"1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a pictur… https://t.co/FhMe01HRrk",,
71,71,alwaysbcn,Tue Jun 18 22:10:06 +0000 2019,"RT @timjue: United Airlines Polaris Lounge at San Francisco Airport named world's best business class lounge by Skytrax, which held its ann…",,
72,72,DragonMasterLo,Tue Jun 18 22:10:03 +0000 2019,"@NickRekieta Glad to see you made it back. I'm sorry you got stuck in Houston, United Airlines rant incoming tonight? Haha.",Earth,
73,73,HealthyHebrew,Tue Jun 18 22:07:06 +0000 2019,RT @nypost: Ants invade United Airlines flight from Italy to Newark https://t.co/1P7c7FjYDT https://t.co/am241LK2Q7,"Philadelphia, PA",
74,74,Jess_Lemon00,Tue Jun 18 22:05:46 +0000 2019,First tweet in years just to say how bad United Airlines is!,Manhattan Kansas,
75,75,VegasBiLL,Tue Jun 18 22:04:01 +0000 2019,"United Airlines 📱 App Will Now Help You Make a Tight ✈️ Connection https://t.co/gD4P5lRN5w 

@TravelLeisure #travel… https://t.co/KiZ7Bwjm45","Las Vegas, Nevada",
76,76,ChiBizJournal,Tue Jun 18 22:01:20 +0000 2019,The popular Embraer regional plane is helping the Chicago-based carrier reach customers in smaller markets across t… https://t.co/ReTerTlxBr,"Chicago, IL",
77,77,mgiebultowski,Tue Jun 18 21:59:24 +0000 2019,"Biofuel, beeswax wraps and recyclable coffee cups: United debuts 'eco-friendly flight' https://t.co/BGfiTiezeu",London,
78,78,antoniocca,Tue Jun 18 21:55:29 +0000 2019,RT @embraer: #NEWS | @Embraer and @United sign contract for up to 39 #E175 at the @salondubourget. Learn more: https://t.co/Dd0bhB05Z8 #PAS…,Brasília DF ,
79,79,SalishSeaFuture,Tue Jun 18 21:53:56 +0000 2019,@Aerin_J @united One of the world's worst airlines.,"Victoria, British Columbia",
80,80,PrinceValiant16,Tue Jun 18 21:53:03 +0000 2019,Ants discovered on United Airlines plane bound for Newark Liberty International Airport https://t.co/xl6cIZE3ZQ via… https://t.co/u6GvJJox0J,Internet,
81,81,fsm0_0,Tue Jun 18 21:44:11 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",,
82,82,NickRekieta,Tue Jun 18 21:44:03 +0000 2019,@MalRageFFXIV Class action suit against United Airlines,,
83,83,EWR787,Tue Jun 18 21:41:48 +0000 2019,"RT @timjue: United Airlines Polaris Lounge at San Francisco Airport named world's best business class lounge by Skytrax, which held its ann…",KWRI,
84,84,thokenchys,Tue Jun 18 21:41:48 +0000 2019,"RT @LaEcoLatina: Biofuel, beeswax wraps and recyclable coffee cups: United debuts 'eco-friendly flight' https://t.co/k8hrfDIMUb via @usatod…",,
85,85,JustinMeyerKC,Tue Jun 18 21:41:29 +0000 2019,@joelajackson @MikeGrahamLS @BuildKCI With the new terminal passengers on all pre✅-participating airlines will have… https://t.co/rwlJ99VEiy,"Kansas City, MO",
86,86,NorahAlDakheel,Tue Jun 18 21:41:25 +0000 2019,@anwxxxr @ssabasays 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.… https://t.co/v2zvIl41gZ,"Riyadh, Kingdom of Saudi Arabia",
87,87,Eextro,Tue Jun 18 21:40:17 +0000 2019,"@SylviaOlstauk 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-sh… https://t.co/fYNNgEQ17g",,
88,88,MBARI_News,Tue Jun 18 21:40:04 +0000 2019,"RT @LaEcoLatina: Biofuel, beeswax wraps and recyclable coffee cups: United debuts 'eco-friendly flight' https://t.co/k8hrfDIMUb via @usatod…","Moss Landing, CA",
89,89,RUESPETER,Tue Jun 18 21:38:01 +0000 2019,omg after the ffh trailer they played a cm trailer and now my sisters watching captain marvel... Please fly United… https://t.co/ufVOuJY1iX,sup dickwad,
90,90,The_News_DIVA,Tue Jun 18 21:34:37 +0000 2019,United Airlines passenger describes ‘heeby-jeeby-goose-bumpy’ ants-infested flight as ‘ant-mageddon’ https://t.co/9rsxzjY8Ww,"Croton-on-Hudson, NY",
91,91,Eextro,Tue Jun 18 21:33:05 +0000 2019,@chupaabarbie @H_jjooyy 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Su… https://t.co/aLI88OJwok,,
92,92,RUESPETER,Tue Jun 18 21:33:02 +0000 2019,IM ON UNITED AIRLINES AND THEY JUST PLAYED A SPIDERMAN FAR FROM HOME TRAILER IM SCREAMING https://t.co/htAu2RJ0rb,sup dickwad,
93,93,luisevanegas,Tue Jun 18 21:23:23 +0000 2019,NEWS: @united and Vistara announces new codeshare agreement https://t.co/nR1CRN729U,"Comunidad de Madrid, España",
94,94,gold90231264,Tue Jun 18 21:17:23 +0000 2019,Jersey first: United’s Kaplan is eager to promote — and grow — airline’s huge presence in N.J. - ROI-NJ ⁦… https://t.co/loDjoszD6y,SFO,
95,95,LaEcovilla,Tue Jun 18 21:17:19 +0000 2019,"Biofuel, beeswax wraps and recyclable coffee cups: United debuts 'eco-friendly flight' https://t.co/dFKeT4yECG",,
2,2,Salon,Wed Jun 19 21:25:38 +0000 2019,"“The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in ju… https://t.co/QRWnHiJ3Lf",,
3,3,loonatherevel,Wed Jun 19 23:57:04 +0000 2019,RT @skinnyolIyhye: Yeah loona stans spammed tf out of that Teen Choice Awards nomination for nothing but that United Airlines group literal…,Panamá,
4,4,highwingdriver,Wed Jun 19 23:53:07 +0000 2019,The senior couple stealing 8 brownies from the United Airlines Business Lounge In napkins is goals. Like very much goals.,,
5,5,AmyPric10177913,Wed Jun 19 23:51:00 +0000 2019,Father Grogan was scheduled to take a Delta Airlines flight from Boston on Sept. 11 2001 when a friend offered him… https://t.co/haMfkWipcv,"Oklahoma City, OK",
6,6,skinnyolIyhye,Wed Jun 19 23:46:11 +0000 2019,Yeah loona stans spammed tf out of that Teen Choice Awards nomination for nothing but that United Airlines group li… https://t.co/p5a41D0swO,,
7,7,aradovanovic58,Wed Jun 19 23:40:26 +0000 2019,"@AmericanAir When Spirit Airlines’ stock is $16 higher than your own, you should really reconsider your continued p… https://t.co/IU5ySS3jhl",,
8,8,kjfehn,Wed Jun 19 23:40:22 +0000 2019,"Hey @AmericanAir, I am a frequent AA flyer who occasionally flies other airlines. I thought you might want to see w… https://t.co/TbBKlekHr4",Indiana,
9,9,FoulmouthRupert,Wed Jun 19 23:37:33 +0000 2019,"United Airlines has hundreds of people captive with limit access to food and water. #NeverAgain 
Where is @AOC when i need her?",,
10,10,iKrys74l,Wed Jun 19 23:35:19 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…","कांगड़ा, भारत",
11,11,r3tardedweeb,Wed Jun 19 23:24:50 +0000 2019,"@USDOT For far too long, the United States has let trade violations go unchecked—and as a result, the U.S. airline… https://t.co/4os3RRBUtU","Phoenix, AZ",
12,12,shaikha_dubai8,Wed Jun 19 23:22:50 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",United Arab Emirates,
13,13,Tom_Lisi,Wed Jun 19 23:19:08 +0000 2019,"#greatness in so many ways, @weareunited @united #EWR @MBforBoulder #CustomerJourney #airlines #leadership. Thanks… https://t.co/b9TrNoduT0","Denver, CO",
14,14,fitzgeraldbarth,Wed Jun 19 23:16:05 +0000 2019,Another first: United Airlines is the hero in this story.,"San Francisco, CA",
15,15,qt_razer,Wed Jun 19 23:12:30 +0000 2019,"RT @DublinAirport: If you entered to win flights for 2 with @united Airlines to New York stay tuned, we'll be announcing the winner very sh…",Matrix,
16,16,Simply_Pre4u,Wed Jun 19 23:04:48 +0000 2019,"Celebrating 35 years of service with United Airlines!!! Congrats Cathy Green, Thank you for all that you do!!!@wear… https://t.co/84m3LlIdAC","Chicago,IL",
17,17,LewisMNyaigero,Wed Jun 19 22:56:49 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…","Mombasa, Kenya",
18,18,MplsLakesGS,Wed Jun 19 22:36:59 +0000 2019,RT @MelindaCaroll: It’s time. https://t.co/tGlSTQWk4Q,,
19,19,pacificu,Wed Jun 19 22:09:42 +0000 2019,Traveling between Hawai’i &amp; Oregon is pretty normal for lots of #PacificUniversity students. This experience isn’t.… https://t.co/P5jiSwKBFj,"Forest Grove, OR",
20,20,rafi_meinggo,Wed Jun 19 22:07:51 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",di sebelah kamu ...,
21,21,kenda_ya,Wed Jun 19 22:06:43 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",Makkah Al Mukarrama,
22,22,coffeeceramic1,Wed Jun 19 22:06:17 +0000 2019,"RT @ir973: 1-she post a fake news says Saudi and United Emirates are the reason of what happened in Sudan.
2-she post a picture with captai…",,
23,23,ChiBizJournal,Wed Jun 19 22:01:08 +0000 2019,The largest of United's five Polaris lounges gets a big vote of approval from Skytrax and its millions of airline c… https://t.co/x4ebc1YiGL,"Chicago, IL",
24,24,WFULawMSL,Wed Jun 19 22:00:42 +0000 2019,"Unless an employer can show that needed accommodations would cause undue hardship, employers may violate the #ADA i… https://t.co/wUv2fHBWTh","Winston-Salem, NC",
25,25,Druicyj,Wed Jun 19 21:56:29 +0000 2019,"RT @amccallion27: United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for us to g…",,
26,26,FredericEsq,Wed Jun 19 21:53:32 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…","CALIFORNIA, USA",
27,27,ideeahs,Wed Jun 19 21:53:01 +0000 2019,"This reminds me of so many call centres I have dealt with. Bell Canada, Intact Insurance, Hydro Quebec, United Airl… https://t.co/DHcJL7CLBl",Montreal,
28,28,TopGun1600,Wed Jun 19 21:52:50 +0000 2019,@melosets I got two flights for you right now one from Delta and one from United. I will get a couple more airlines… https://t.co/BO2mst7BDJ,"Atlanta, GA",
29,29,guraybasol,Wed Jun 19 21:51:18 +0000 2019,"RT @spectatorindex: Boeing 737 MAXs in fleet.

Southwest Airlines: 31
American Airlines: 24
Air Canada: 23
Norwegian Air Shuttle: 18
China…",Paris,
30,30,amccallion27,Wed Jun 19 21:49:25 +0000 2019,"RT @amccallion27: United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for us to g…",,
31,31,amccallion27,Wed Jun 19 21:48:15 +0000 2019,"United Airlines has got to be the worst Airline I’ve ever witnessed, first the plane was delayed 3 hours just for u… https://t.co/OBIWN9mPnf",,
32,32,smiff,Wed Jun 19 21:47:21 +0000 2019,"RT @ZaySmithQT: QT: Getting there is half the fun

News Headline: ""United Airlines passengers discover their trans-Atlantic flight is crawl…","San Diego, CA",
33,33,LilDivaz1,Wed Jun 19 21:39:19 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
34,34,AnaRita34,Wed Jun 19 21:37:58 +0000 2019,"RT @Trojan_Unicorn: Say hello to our new #THU2019 Knight, Megan Brain! 
Megan specializes in 3-dimensional paper sculpture designs. She has…",Portugal,
35,35,SebasSpotter,Wed Jun 19 21:33:16 +0000 2019,"📋N196AA
🛩Boeing 757-223
⏳17.7 Years
💺American Airlines
📅16/09/18
🌎Miami, United States.
#n196aa #boeing #boeing757… https://t.co/Io2DduV0yF","Medellín, Colombia",
36,36,LakSMani,Wed Jun 19 21:30:07 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…","Monrovia, Liberia",
37,37,MotivatorsPP,Wed Jun 19 21:29:05 +0000 2019,"Great branding opportunity, @United Airlines &amp; @Advertising Specialty Institute! #brandingopportunitiesthatwork… https://t.co/Zk4ykh6vRF",New York,
38,38,theReal_Rebel,Wed Jun 19 21:28:06 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
39,39,dandaman4us,Wed Jun 19 21:28:02 +0000 2019,"RT @Salon: “The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in just the past f…",,
40,40,Salon,Wed Jun 19 21:25:38 +0000 2019,"“The three biggest airlines in the country, American, Delta, and United, made $50 billion in combined profits in ju… https://t.co/QRWnHiJ3Lf",,
41,41,nenginereus,Wed Jun 19 21:22:43 +0000 2019,"Get the Best Deals on
Domestic Flight Tickets 
International Flight Tickets
Deals available on top popular airlines… https://t.co/uJRqQjybhd",Abuja Nigeria,
42,42,DwayneHorner,Wed Jun 19 21:22:42 +0000 2019,.@united I will not fly on your airlines with your posting a rainbow flag on your logo - done. https://t.co/5fXu9IYwVS,"Dallas, TX",
43,43,platossidekick,Wed Jun 19 21:21:26 +0000 2019,"RT @BenS_MTG: The official rankings of the 4 major US airlines' customer service on a 1 to 10 scale. 
Southwest 10
Delta 5
American 0
Unite…",,
44,44,knkhadanga,Wed Jun 19 21:20:04 +0000 2019,"Sir, United Airlines is taking an amazing initiative to reduce carbon footprint. Can we emulate the same in… https://t.co/ZkEfalvuEs",,
45,45,nenginereus,Wed Jun 19 21:18:38 +0000 2019,"GlazersOut is trending, 
Get the best deals

Domestic Flight Tickets 
International Flight Tickets
Deals available… https://t.co/IS79ZJqdHB",Abuja Nigeria,
46,46,Travel_Fairness,Wed Jun 19 21:12:34 +0000 2019,"When arguing to close U.S. skies to foreign competition, @AmericanAir, @Delta and @united talk about saving America… https://t.co/haUT1TdzCJ","Chicago, IL",
